# Python obtained correction file
# LS-1-CAL lamp and 100 um slit
# Wavelength(nm)	Corr.Factor
2.450800000000000125e+02 0.000000000000000000e+00
2.455399999999999920e+02 0.000000000000000000e+00
2.460000000000000000e+02 0.000000000000000000e+00
2.464699999999999989e+02 0.000000000000000000e+00
2.469300000000000068e+02 0.000000000000000000e+00
2.474000000000000057e+02 0.000000000000000000e+00
2.478600000000000136e+02 0.000000000000000000e+00
2.483199999999999932e+02 0.000000000000000000e+00
2.487899999999999920e+02 0.000000000000000000e+00
2.492500000000000000e+02 0.000000000000000000e+00
2.497100000000000080e+02 0.000000000000000000e+00
2.501800000000000068e+02 0.000000000000000000e+00
2.506399999999999864e+02 0.000000000000000000e+00
2.510999999999999943e+02 0.000000000000000000e+00
2.515699999999999932e+02 0.000000000000000000e+00
2.520300000000000011e+02 0.000000000000000000e+00
2.524900000000000091e+02 0.000000000000000000e+00
2.529600000000000080e+02 0.000000000000000000e+00
2.534199999999999875e+02 0.000000000000000000e+00
2.538799999999999955e+02 0.000000000000000000e+00
2.543499999999999943e+02 0.000000000000000000e+00
2.548100000000000023e+02 0.000000000000000000e+00
2.552700000000000102e+02 0.000000000000000000e+00
2.557299999999999898e+02 0.000000000000000000e+00
2.561999999999999886e+02 0.000000000000000000e+00
2.566600000000000250e+02 0.000000000000000000e+00
2.571200000000000045e+02 0.000000000000000000e+00
2.575799999999999841e+02 0.000000000000000000e+00
2.580500000000000114e+02 0.000000000000000000e+00
2.585099999999999909e+02 0.000000000000000000e+00
2.589700000000000273e+02 0.000000000000000000e+00
2.594300000000000068e+02 0.000000000000000000e+00
2.598999999999999773e+02 0.000000000000000000e+00
2.603600000000000136e+02 0.000000000000000000e+00
2.608199999999999932e+02 0.000000000000000000e+00
2.612799999999999727e+02 0.000000000000000000e+00
2.617500000000000000e+02 0.000000000000000000e+00
2.622099999999999795e+02 0.000000000000000000e+00
2.626700000000000159e+02 0.000000000000000000e+00
2.631299999999999955e+02 0.000000000000000000e+00
2.636000000000000227e+02 0.000000000000000000e+00
2.640600000000000023e+02 0.000000000000000000e+00
2.645199999999999818e+02 0.000000000000000000e+00
2.649800000000000182e+02 0.000000000000000000e+00
2.654399999999999977e+02 0.000000000000000000e+00
2.658999999999999773e+02 0.000000000000000000e+00
2.663700000000000045e+02 0.000000000000000000e+00
2.668299999999999841e+02 0.000000000000000000e+00
2.672900000000000205e+02 0.000000000000000000e+00
2.677500000000000000e+02 0.000000000000000000e+00
2.682099999999999795e+02 0.000000000000000000e+00
2.686700000000000159e+02 0.000000000000000000e+00
2.691399999999999864e+02 0.000000000000000000e+00
2.696000000000000227e+02 0.000000000000000000e+00
2.700600000000000023e+02 0.000000000000000000e+00
2.705199999999999818e+02 0.000000000000000000e+00
2.709800000000000182e+02 0.000000000000000000e+00
2.714399999999999977e+02 0.000000000000000000e+00
2.718999999999999773e+02 0.000000000000000000e+00
2.723700000000000045e+02 0.000000000000000000e+00
2.728299999999999841e+02 0.000000000000000000e+00
2.732900000000000205e+02 0.000000000000000000e+00
2.737500000000000000e+02 0.000000000000000000e+00
2.742099999999999795e+02 0.000000000000000000e+00
2.746700000000000159e+02 0.000000000000000000e+00
2.751299999999999955e+02 0.000000000000000000e+00
2.755899999999999750e+02 0.000000000000000000e+00
2.760500000000000114e+02 0.000000000000000000e+00
2.765099999999999909e+02 0.000000000000000000e+00
2.769700000000000273e+02 0.000000000000000000e+00
2.774300000000000068e+02 0.000000000000000000e+00
2.778999999999999773e+02 0.000000000000000000e+00
2.783600000000000136e+02 0.000000000000000000e+00
2.788199999999999932e+02 0.000000000000000000e+00
2.792799999999999727e+02 0.000000000000000000e+00
2.797400000000000091e+02 0.000000000000000000e+00
2.801999999999999886e+02 0.000000000000000000e+00
2.806600000000000250e+02 0.000000000000000000e+00
2.811200000000000045e+02 0.000000000000000000e+00
2.815799999999999841e+02 0.000000000000000000e+00
2.820400000000000205e+02 0.000000000000000000e+00
2.825000000000000000e+02 0.000000000000000000e+00
2.829599999999999795e+02 0.000000000000000000e+00
2.834200000000000159e+02 0.000000000000000000e+00
2.838799999999999955e+02 0.000000000000000000e+00
2.843399999999999750e+02 0.000000000000000000e+00
2.848000000000000114e+02 0.000000000000000000e+00
2.852599999999999909e+02 0.000000000000000000e+00
2.857200000000000273e+02 0.000000000000000000e+00
2.861800000000000068e+02 0.000000000000000000e+00
2.866399999999999864e+02 0.000000000000000000e+00
2.871000000000000227e+02 0.000000000000000000e+00
2.875600000000000023e+02 0.000000000000000000e+00
2.880199999999999818e+02 0.000000000000000000e+00
2.884800000000000182e+02 0.000000000000000000e+00
2.889399999999999977e+02 0.000000000000000000e+00
2.893899999999999864e+02 0.000000000000000000e+00
2.898500000000000227e+02 0.000000000000000000e+00
2.903100000000000023e+02 0.000000000000000000e+00
2.907699999999999818e+02 0.000000000000000000e+00
2.912300000000000182e+02 0.000000000000000000e+00
2.916899999999999977e+02 0.000000000000000000e+00
2.921499999999999773e+02 0.000000000000000000e+00
2.926100000000000136e+02 0.000000000000000000e+00
2.930699999999999932e+02 0.000000000000000000e+00
2.935299999999999727e+02 0.000000000000000000e+00
2.939900000000000091e+02 0.000000000000000000e+00
2.944399999999999977e+02 0.000000000000000000e+00
2.948999999999999773e+02 0.000000000000000000e+00
2.953600000000000136e+02 0.000000000000000000e+00
2.958199999999999932e+02 0.000000000000000000e+00
2.962799999999999727e+02 0.000000000000000000e+00
2.967400000000000091e+02 0.000000000000000000e+00
2.971999999999999886e+02 0.000000000000000000e+00
2.976600000000000250e+02 0.000000000000000000e+00
2.981100000000000136e+02 0.000000000000000000e+00
2.985699999999999932e+02 0.000000000000000000e+00
2.990299999999999727e+02 0.000000000000000000e+00
2.994900000000000091e+02 0.000000000000000000e+00
2.999499999999999886e+02 0.000000000000000000e+00
3.004100000000000250e+02 0.000000000000000000e+00
3.008600000000000136e+02 0.000000000000000000e+00
3.013199999999999932e+02 0.000000000000000000e+00
3.017799999999999727e+02 0.000000000000000000e+00
3.022400000000000091e+02 0.000000000000000000e+00
3.026999999999999886e+02 0.000000000000000000e+00
3.031499999999999773e+02 0.000000000000000000e+00
3.036100000000000136e+02 0.000000000000000000e+00
3.040699999999999932e+02 0.000000000000000000e+00
3.045299999999999727e+02 0.000000000000000000e+00
3.049900000000000091e+02 0.000000000000000000e+00
3.054399999999999977e+02 0.000000000000000000e+00
3.058999999999999773e+02 0.000000000000000000e+00
3.063600000000000136e+02 0.000000000000000000e+00
3.068199999999999932e+02 0.000000000000000000e+00
3.072699999999999818e+02 0.000000000000000000e+00
3.077300000000000182e+02 0.000000000000000000e+00
3.081899999999999977e+02 0.000000000000000000e+00
3.086499999999999773e+02 0.000000000000000000e+00
3.091000000000000227e+02 0.000000000000000000e+00
3.095600000000000023e+02 0.000000000000000000e+00
3.100199999999999818e+02 0.000000000000000000e+00
3.104800000000000182e+02 0.000000000000000000e+00
3.109300000000000068e+02 0.000000000000000000e+00
3.113899999999999864e+02 0.000000000000000000e+00
3.118500000000000227e+02 0.000000000000000000e+00
3.123000000000000114e+02 0.000000000000000000e+00
3.127599999999999909e+02 0.000000000000000000e+00
3.132200000000000273e+02 0.000000000000000000e+00
3.136700000000000159e+02 0.000000000000000000e+00
3.141299999999999955e+02 0.000000000000000000e+00
3.145899999999999750e+02 0.000000000000000000e+00
3.150400000000000205e+02 0.000000000000000000e+00
3.155000000000000000e+02 0.000000000000000000e+00
3.159599999999999795e+02 0.000000000000000000e+00
3.164100000000000250e+02 0.000000000000000000e+00
3.168700000000000045e+02 0.000000000000000000e+00
3.173299999999999841e+02 0.000000000000000000e+00
3.177799999999999727e+02 0.000000000000000000e+00
3.182400000000000091e+02 0.000000000000000000e+00
3.186999999999999886e+02 0.000000000000000000e+00
3.191499999999999773e+02 0.000000000000000000e+00
3.196100000000000136e+02 0.000000000000000000e+00
3.200600000000000023e+02 0.000000000000000000e+00
3.205199999999999818e+02 0.000000000000000000e+00
3.209800000000000182e+02 0.000000000000000000e+00
3.214300000000000068e+02 0.000000000000000000e+00
3.218899999999999864e+02 0.000000000000000000e+00
3.223399999999999750e+02 0.000000000000000000e+00
3.228000000000000114e+02 0.000000000000000000e+00
3.232599999999999909e+02 0.000000000000000000e+00
3.237099999999999795e+02 0.000000000000000000e+00
3.241700000000000159e+02 0.000000000000000000e+00
3.246200000000000045e+02 0.000000000000000000e+00
3.250799999999999841e+02 0.000000000000000000e+00
3.255400000000000205e+02 0.000000000000000000e+00
3.259900000000000091e+02 0.000000000000000000e+00
3.264499999999999886e+02 0.000000000000000000e+00
3.268999999999999773e+02 0.000000000000000000e+00
3.273600000000000136e+02 0.000000000000000000e+00
3.278100000000000023e+02 0.000000000000000000e+00
3.282699999999999818e+02 0.000000000000000000e+00
3.287200000000000273e+02 0.000000000000000000e+00
3.291800000000000068e+02 0.000000000000000000e+00
3.296299999999999955e+02 0.000000000000000000e+00
3.300899999999999750e+02 0.000000000000000000e+00
3.305400000000000205e+02 0.000000000000000000e+00
3.310000000000000000e+02 0.000000000000000000e+00
3.314499999999999886e+02 0.000000000000000000e+00
3.319100000000000250e+02 0.000000000000000000e+00
3.323600000000000136e+02 0.000000000000000000e+00
3.328199999999999932e+02 0.000000000000000000e+00
3.332699999999999818e+02 0.000000000000000000e+00
3.337300000000000182e+02 0.000000000000000000e+00
3.341800000000000068e+02 0.000000000000000000e+00
3.346399999999999864e+02 0.000000000000000000e+00
3.350899999999999750e+02 0.000000000000000000e+00
3.355500000000000114e+02 0.000000000000000000e+00
3.360000000000000000e+02 0.000000000000000000e+00
3.364499999999999886e+02 0.000000000000000000e+00
3.369100000000000250e+02 0.000000000000000000e+00
3.373600000000000136e+02 0.000000000000000000e+00
3.378199999999999932e+02 0.000000000000000000e+00
3.382699999999999818e+02 0.000000000000000000e+00
3.387300000000000182e+02 0.000000000000000000e+00
3.391800000000000068e+02 0.000000000000000000e+00
3.396299999999999955e+02 0.000000000000000000e+00
3.400899999999999750e+02 0.000000000000000000e+00
3.405400000000000205e+02 0.000000000000000000e+00
3.410000000000000000e+02 0.000000000000000000e+00
3.414499999999999886e+02 0.000000000000000000e+00
3.418999999999999773e+02 0.000000000000000000e+00
3.423600000000000136e+02 0.000000000000000000e+00
3.428100000000000023e+02 0.000000000000000000e+00
3.432599999999999909e+02 0.000000000000000000e+00
3.437200000000000273e+02 0.000000000000000000e+00
3.441700000000000159e+02 0.000000000000000000e+00
3.446299999999999955e+02 0.000000000000000000e+00
3.450799999999999841e+02 0.000000000000000000e+00
3.455299999999999727e+02 0.000000000000000000e+00
3.459900000000000091e+02 3.254010113002495097e-01
3.464399999999999977e+02 3.233292330782226998e-01
3.468899999999999864e+02 3.214662357908626422e-01
3.473500000000000227e+02 3.199194085738457649e-01
3.478000000000000114e+02 3.182218016340937483e-01
3.482500000000000000e+02 3.164146980815372712e-01
3.487099999999999795e+02 3.146928906995073993e-01
3.491600000000000250e+02 3.128661631464558224e-01
3.496100000000000136e+02 3.111179498454406112e-01
3.500600000000000023e+02 3.094533170348189866e-01
3.505199999999999818e+02 3.081000385861348834e-01
3.509700000000000273e+02 3.060214494408707853e-01
3.514200000000000159e+02 3.040356174269890355e-01
3.518799999999999955e+02 3.026385373610838703e-01
3.523299999999999841e+02 3.009636522309916962e-01
3.527799999999999727e+02 2.996935110230939947e-01
3.532300000000000182e+02 2.979102795703246209e-01
3.536899999999999977e+02 2.961913747766197758e-01
3.541399999999999864e+02 2.942779354776024481e-01
3.545899999999999750e+02 2.927128423291053827e-01
3.550400000000000205e+02 2.908611778026469197e-01
3.555000000000000000e+02 2.889458896195772897e-01
3.559499999999999886e+02 2.874334747141891744e-01
3.563999999999999773e+02 2.857277890657067831e-01
3.568500000000000227e+02 2.841067968889576800e-01
3.573000000000000114e+02 2.825397911203718637e-01
3.577599999999999909e+02 2.810854961042635325e-01
3.582099999999999795e+02 2.795860796298803019e-01
3.586600000000000250e+02 2.781427197677203145e-01
3.591100000000000136e+02 2.766256161831267546e-01
3.595600000000000023e+02 2.751858141687074655e-01
3.600199999999999818e+02 2.738417278892315565e-01
3.604700000000000273e+02 2.726098387161265402e-01
3.609200000000000159e+02 2.712833873716900546e-01
3.613700000000000045e+02 2.699336157134182290e-01
3.618199999999999932e+02 2.684912328088470690e-01
3.622699999999999818e+02 2.668759281034034370e-01
3.627300000000000182e+02 2.653599025910669540e-01
3.631800000000000068e+02 2.638294111193765779e-01
3.636299999999999955e+02 2.624086451817953525e-01
3.640799999999999841e+02 2.609865302006924015e-01
3.645299999999999727e+02 2.594438317458358512e-01
3.649800000000000182e+02 2.581034979115654493e-01
3.654300000000000068e+02 2.567590080423991505e-01
3.658899999999999864e+02 2.557231681826364067e-01
3.663399999999999750e+02 2.547561961205459524e-01
3.667900000000000205e+02 2.536079744274624681e-01
3.672400000000000091e+02 2.525377975227124372e-01
3.676899999999999977e+02 2.514766957040573403e-01
3.681399999999999864e+02 2.504332384419286628e-01
3.685899999999999750e+02 2.493350515881743723e-01
3.690400000000000205e+02 2.484472982676289299e-01
3.694900000000000091e+02 2.474323579701761533e-01
3.699399999999999977e+02 2.464637772870818533e-01
3.703899999999999864e+02 2.454751038144978859e-01
3.708500000000000227e+02 2.444049156832615310e-01
3.713000000000000114e+02 2.434411418517369308e-01
3.717500000000000000e+02 2.424515266631695198e-01
3.721999999999999886e+02 2.414686566044531579e-01
3.726499999999999773e+02 2.404050430066972110e-01
3.731000000000000227e+02 2.394487642134344174e-01
3.735500000000000114e+02 2.382911466776025389e-01
3.740000000000000000e+02 2.373349144753715556e-01
3.744499999999999886e+02 2.363178582138980854e-01
3.748999999999999773e+02 2.352296617831444170e-01
3.753500000000000227e+02 2.342161348503382090e-01
3.758000000000000114e+02 2.330085637068365911e-01
3.762500000000000000e+02 2.319845217346200306e-01
3.766999999999999886e+02 2.309781021841515181e-01
3.771499999999999773e+02 2.299401077703609741e-01
3.776000000000000227e+02 2.289554581595501237e-01
3.780500000000000114e+02 2.279502331823777539e-01
3.785000000000000000e+02 2.269271310700180233e-01
3.789499999999999886e+02 2.259996643547343143e-01
3.793999999999999773e+02 2.250421431639557657e-01
3.798500000000000227e+02 2.241061107197259705e-01
3.803000000000000114e+02 2.232642144636521608e-01
3.807500000000000000e+02 2.224050114512334808e-01
3.811999999999999886e+02 2.216087932049666531e-01
3.816499999999999773e+02 2.207889912513490704e-01
3.821000000000000227e+02 2.198089567187049842e-01
3.825400000000000205e+02 2.187813215952984780e-01
3.829900000000000091e+02 2.178893251466290093e-01
3.834399999999999977e+02 2.168932401309921210e-01
3.838899999999999864e+02 2.159781474030499915e-01
3.843399999999999750e+02 2.152569639477653063e-01
3.847900000000000205e+02 2.144292560281258198e-01
3.852400000000000091e+02 2.137762191206981632e-01
3.856899999999999977e+02 2.130890805740866534e-01
3.861399999999999864e+02 2.123608764098274815e-01
3.865899999999999750e+02 2.116573461712321635e-01
3.870400000000000205e+02 2.107346187376047675e-01
3.874800000000000182e+02 2.099613905082562959e-01
3.879300000000000068e+02 2.093239590378958292e-01
3.883799999999999955e+02 2.085619648062028153e-01
3.888299999999999841e+02 2.078551190193084763e-01
3.892799999999999727e+02 2.071858189512065518e-01
3.897300000000000182e+02 2.064669322508329852e-01
3.901800000000000068e+02 2.057412223268268170e-01
3.906200000000000045e+02 2.049673863037372867e-01
3.910699999999999932e+02 2.042417975119622531e-01
3.915199999999999818e+02 2.036920036892906349e-01
3.919700000000000273e+02 2.032050146304553162e-01
3.924200000000000159e+02 2.028479395801070784e-01
3.928700000000000045e+02 2.026794378329554724e-01
3.933100000000000023e+02 2.025849394138760640e-01
3.937599999999999909e+02 2.025349628548558378e-01
3.942099999999999795e+02 2.026717677785438432e-01
3.946600000000000250e+02 2.027675792887266015e-01
3.951100000000000136e+02 2.029171538254993801e-01
3.955500000000000114e+02 2.031614506266856413e-01
3.960000000000000000e+02 2.034489040425210837e-01
3.964499999999999886e+02 2.038067162580544378e-01
3.968999999999999773e+02 2.042449703604865552e-01
3.973399999999999750e+02 2.044727264539467071e-01
3.977900000000000205e+02 2.047505657854554739e-01
3.982400000000000091e+02 2.050414291004703793e-01
3.986899999999999977e+02 2.052765300600514486e-01
3.991299999999999955e+02 2.054532623938372382e-01
3.995799999999999841e+02 2.056839068669329418e-01
4.000299999999999727e+02 2.058843548828477588e-01
4.004800000000000182e+02 2.060167869560363407e-01
4.009200000000000159e+02 2.061008754078976490e-01
4.013700000000000045e+02 2.062397620725986425e-01
4.018199999999999932e+02 2.063737734918437428e-01
4.022699999999999818e+02 2.063970544060950152e-01
4.027099999999999795e+02 2.063264403650039991e-01
4.031600000000000250e+02 2.063451862618361499e-01
4.036100000000000136e+02 2.060671491453260895e-01
4.040500000000000114e+02 2.059322663325150182e-01
4.045000000000000000e+02 2.058657275076784532e-01
4.049499999999999886e+02 2.057117026388559367e-01
4.053899999999999864e+02 2.054228359434860374e-01
4.058399999999999750e+02 2.050750955945825071e-01
4.062900000000000205e+02 2.046676396096206441e-01
4.067300000000000182e+02 2.042912168239279513e-01
4.071800000000000068e+02 2.038551543262115684e-01
4.076299999999999955e+02 2.033805963791704696e-01
4.080699999999999932e+02 2.027748097136859440e-01
4.085199999999999818e+02 2.022935254649980419e-01
4.089700000000000273e+02 2.017987457286050390e-01
4.094100000000000250e+02 2.011451046162288925e-01
4.098600000000000136e+02 2.005621131594378381e-01
4.103100000000000023e+02 1.999787592917981194e-01
4.107500000000000000e+02 1.994309151998805152e-01
4.111999999999999886e+02 1.989325122041180893e-01
4.116399999999999864e+02 1.983385012510591738e-01
4.120899999999999750e+02 1.978420956379146889e-01
4.125400000000000205e+02 1.972744227213785173e-01
4.129800000000000182e+02 1.970157647804552103e-01
4.134300000000000068e+02 1.967249795389285627e-01
4.138700000000000045e+02 1.963766411565011916e-01
4.143199999999999932e+02 1.962200967126393747e-01
4.147599999999999909e+02 1.959402886310287473e-01
4.152099999999999795e+02 1.959576624239129372e-01
4.156600000000000250e+02 1.959494893005618854e-01
4.161000000000000227e+02 1.958410360805036277e-01
4.165500000000000114e+02 1.959354537693412113e-01
4.169900000000000091e+02 1.959778258098081594e-01
4.174399999999999977e+02 1.963468361913021931e-01
4.178799999999999955e+02 1.964643328625465257e-01
4.183299999999999841e+02 1.966352199181537197e-01
4.187699999999999818e+02 1.967124482113993267e-01
4.192200000000000273e+02 1.968943481932386441e-01
4.196600000000000250e+02 1.972049706262176128e-01
4.201100000000000136e+02 1.974579398167494171e-01
4.205500000000000114e+02 1.975927890704758105e-01
4.210000000000000000e+02 1.978269299865948738e-01
4.214399999999999977e+02 1.979666363901097237e-01
4.218899999999999864e+02 1.980577893677264167e-01
4.223299999999999841e+02 1.981156883844989447e-01
4.227799999999999727e+02 1.982767812595886692e-01
4.232200000000000273e+02 1.983480230151595247e-01
4.236700000000000159e+02 1.984060706197470214e-01
4.241100000000000136e+02 1.983961046251639659e-01
4.245600000000000023e+02 1.982921789871714968e-01
4.250000000000000000e+02 1.981143567707226438e-01
4.254499999999999886e+02 1.981165080124446809e-01
4.258899999999999864e+02 1.978904192018835217e-01
4.263299999999999841e+02 1.976474130570122500e-01
4.267799999999999727e+02 1.974438322314291672e-01
4.272200000000000273e+02 1.970208462471490507e-01
4.276700000000000159e+02 1.965828549803976810e-01
4.281100000000000136e+02 1.961857790808931301e-01
4.285500000000000114e+02 1.958567124452378905e-01
4.290000000000000000e+02 1.953709105909262334e-01
4.294399999999999977e+02 1.947428800987845432e-01
4.298899999999999864e+02 1.941781722997304449e-01
4.303299999999999841e+02 1.934384187229930552e-01
4.307699999999999818e+02 1.926627745146136939e-01
4.312200000000000273e+02 1.920454280334006059e-01
4.316600000000000250e+02 1.914286178799775306e-01
4.321100000000000136e+02 1.907351564314216930e-01
4.325500000000000114e+02 1.901582654009589257e-01
4.329900000000000091e+02 1.896253025990713992e-01
4.334399999999999977e+02 1.888822725221291632e-01
4.338799999999999955e+02 1.881885720149381325e-01
4.343199999999999932e+02 1.874903235423516223e-01
4.347699999999999818e+02 1.867346674288439257e-01
4.352099999999999795e+02 1.862453877392657164e-01
4.356499999999999773e+02 1.856105444087761125e-01
4.361000000000000227e+02 1.849769164127249010e-01
4.365400000000000205e+02 1.843388618358587083e-01
4.369800000000000182e+02 1.839764278609670456e-01
4.374300000000000068e+02 1.836394793242990542e-01
4.378700000000000045e+02 1.831230053879716047e-01
4.383100000000000023e+02 1.826855726665072566e-01
4.387500000000000000e+02 1.824664131265589517e-01
4.391999999999999886e+02 1.821903567394443646e-01
4.396399999999999864e+02 1.820118156936675891e-01
4.400799999999999841e+02 1.819181356349950096e-01
4.405299999999999727e+02 1.820382274509433906e-01
4.409700000000000273e+02 1.820422700041571806e-01
4.414100000000000250e+02 1.821829806556647113e-01
4.418500000000000227e+02 1.821860539768415665e-01
4.423000000000000114e+02 1.820730849367869497e-01
4.427400000000000091e+02 1.821003669731487418e-01
4.431800000000000068e+02 1.820756454149797532e-01
4.436200000000000045e+02 1.822849042715167789e-01
4.440699999999999932e+02 1.824805761543937810e-01
4.445099999999999909e+02 1.824848808567955116e-01
4.449499999999999886e+02 1.827376619038514893e-01
4.453899999999999864e+02 1.828744236429569736e-01
4.458299999999999841e+02 1.831316499274215359e-01
4.462799999999999727e+02 1.834108996562657523e-01
4.467200000000000273e+02 1.837814667108479960e-01
4.471600000000000250e+02 1.840611033232462390e-01
4.476000000000000227e+02 1.845851242501749812e-01
4.480400000000000205e+02 1.848228517863632625e-01
4.484900000000000091e+02 1.851841380444810004e-01
4.489300000000000068e+02 1.856196138316855149e-01
4.493700000000000045e+02 1.859607682957516717e-01
4.498100000000000023e+02 1.860175300177283331e-01
4.502500000000000000e+02 1.862092630079737465e-01
4.506899999999999977e+02 1.862098723613511420e-01
4.511299999999999955e+02 1.862599098836891509e-01
4.515799999999999841e+02 1.863372357352039432e-01
4.520199999999999818e+02 1.862233593010950150e-01
4.524599999999999795e+02 1.860545601347023126e-01
4.528999999999999773e+02 1.856384376810713555e-01
4.533399999999999750e+02 1.852681928223001706e-01
4.537799999999999727e+02 1.845891510613625330e-01
4.542200000000000273e+02 1.840057992607390946e-01
4.546600000000000250e+02 1.834501005958552311e-01
4.551100000000000136e+02 1.828529721849103395e-01
4.555500000000000114e+02 1.820732415675018201e-01
4.559900000000000091e+02 1.811319959773341204e-01
4.564300000000000068e+02 1.803947053023546299e-01
4.568700000000000045e+02 1.791769697036954823e-01
4.573100000000000023e+02 1.781503981501125766e-01
4.577500000000000000e+02 1.770855883070114323e-01
4.581899999999999977e+02 1.757052696160530392e-01
4.586299999999999955e+02 1.743890614988318488e-01
